epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9960.3,1.37923,0.74,0.89764,0.82339,0.55322,0.6444,0.40201,1.2469,0.66441,0.85025,0.0005941,0.0005941,0.0005941
43,10196.8,1.37531,0.73343,0.89688,0.82252,0.55456,0.6462,0.40347,1.24526,0.66104,0.84982,0.0005842,0.0005842,0.0005842
44,10432.4,1.36601,0.73505,0.89952,0.82286,0.55583,0.64641,0.40451,1.24521,0.65909,0.8504,0.0005743,0.0005743,0.0005743
45,10667.9,1.35381,0.72184,0.89184,0.81731,0.55655,0.64645,0.40519,1.24504,0.65715,0.85092,0.0005644,0.0005644,0.0005644
46,10905.2,1.34976,0.72103,0.89632,0.81905,0.55595,0.64782,0.40518,1.24372,0.65498,0.85042,0.0005545,0.0005545,0.0005545
47,11142.1,1.34782,0.71616,0.89535,0.81989,0.55737,0.6484,0.40571,1.24082,0.65321,0.85,0.0005446,0.0005446,0.0005446
48,11378.8,1.34116,0.70765,0.89469,0.82115,0.55814,0.64962,0.4066,1.24067,0.6513,0.84946,0.0005347,0.0005347,0.0005347
49,11614,1.33928,0.71087,0.8924,0.8212,0.55675,0.64958,0.40669,1.23997,0.64957,0.84913,0.0005248,0.0005248,0.0005248
50,11849.8,1.31903,0.69674,0.89007,0.82617,0.55655,0.64965,0.40707,1.23875,0.64785,0.84932,0.0005149,0.0005149,0.0005149
51,12087.4,1.32664,0.69821,0.89085,0.82488,0.55595,0.64958,0.40766,1.23707,0.64644,0.84925,0.000505,0.000505,0.000505
52,12323.6,1.31981,0.69116,0.89014,0.82433,0.55715,0.64943,0.40779,1.23664,0.64609,0.84892,0.0004951,0.0004951,0.0004951
53,12559.9,1.32138,0.69858,0.88888,0.82225,0.55813,0.64867,0.40831,1.23629,0.64519,0.84914,0.0004852,0.0004852,0.0004852
54,12795.9,1.31184,0.68768,0.8893,0.82497,0.55615,0.64899,0.40879,1.23578,0.64439,0.84914,0.0004753,0.0004753,0.0004753
55,13033.3,1.30017,0.67731,0.88486,0.82531,0.55655,0.64964,0.40894,1.23523,0.64395,0.84919,0.0004654,0.0004654,0.0004654
56,13270.5,1.29553,0.67851,0.88032,0.82895,0.55775,0.65113,0.40966,1.23472,0.64317,0.84957,0.0004555,0.0004555,0.0004555
57,13506.9,1.2931,0.67133,0.88288,0.83181,0.55739,0.65214,0.41007,1.23407,0.64231,0.84947,0.0004456,0.0004456,0.0004456
58,13744.9,1.28446,0.67279,0.88038,0.83212,0.55834,0.65301,0.4106,1.23407,0.64282,0.84947,0.0004357,0.0004357,0.0004357
59,13982.7,1.28534,0.67036,0.88097,0.83196,0.55897,0.65335,0.41028,1.23371,0.64273,0.84941,0.0004258,0.0004258,0.0004258
60,14219.4,1.28098,0.66317,0.87898,0.83176,0.55854,0.65371,0.4116,1.232,0.64164,0.84894,0.0004159,0.0004159,0.0004159
61,14457,1.27283,0.65782,0.87512,0.83246,0.55704,0.65358,0.41158,1.23074,0.64074,0.84855,0.000406,0.000406,0.000406
62,14693.4,1.26514,0.65275,0.87462,0.8311,0.55695,0.65309,0.41195,1.23023,0.64043,0.84853,0.0003961,0.0003961,0.0003961
63,14931.2,1.26599,0.6539,0.8757,0.83132,0.55837,0.65331,0.41256,1.22993,0.63961,0.84857,0.0003862,0.0003862,0.0003862
64,15167.5,1.2554,0.64956,0.8732,0.83086,0.55913,0.65399,0.41315,1.22952,0.63891,0.84844,0.0003763,0.0003763,0.0003763
65,15403,1.26092,0.64834,0.87285,0.83151,0.55993,0.65487,0.41354,1.22859,0.638,0.84822,0.0003664,0.0003664,0.0003664
66,15639.3,1.2555,0.64442,0.8721,0.82567,0.56297,0.65535,0.41433,1.2279,0.63707,0.84833,0.0003565,0.0003565,0.0003565
67,15876.1,1.23886,0.63289,0.87189,0.82415,0.56211,0.65524,0.41459,1.22849,0.6369,0.84829,0.0003466,0.0003466,0.0003466
68,16113.3,1.23969,0.63637,0.86931,0.82526,0.56271,0.65604,0.41497,1.22815,0.636,0.84847,0.0003367,0.0003367,0.0003367
69,16349.9,1.23246,0.63103,0.86954,0.82468,0.56351,0.65643,0.41527,1.22749,0.63502,0.84864,0.0003268,0.0003268,0.0003268
70,16587.2,1.22499,0.62579,0.86786,0.82311,0.5641,0.65681,0.4155,1.22737,0.63467,0.84855,0.0003169,0.0003169,0.0003169
71,16823,1.22942,0.62469,0.86763,0.82154,0.5641,0.65681,0.41561,1.22611,0.63346,0.84876,0.000307,0.000307,0.000307
72,17059.4,1.21836,0.62025,0.86601,0.82368,0.56364,0.65677,0.41621,1.22633,0.63324,0.84906,0.0002971,0.0002971,0.0002971
73,17295.5,1.21272,0.61561,0.86386,0.8178,0.5649,0.65748,0.41689,1.22547,0.63225,0.84876,0.0002872,0.0002872,0.0002872
74,17531.4,1.20755,0.61141,0.86754,0.82023,0.5639,0.65778,0.41737,1.22555,0.63222,0.84912,0.0002773,0.0002773,0.0002773
75,17767.5,1.20652,0.61217,0.86714,0.81866,0.56533,0.65743,0.41777,1.22455,0.63109,0.84935,0.0002674,0.0002674,0.0002674
76,18003.4,1.20137,0.60973,0.86207,0.82071,0.56609,0.65761,0.41808,1.22439,0.63097,0.8496,0.0002575,0.0002575,0.0002575
77,18239.7,1.20283,0.6082,0.86559,0.8215,0.56589,0.65772,0.41803,1.22397,0.63027,0.84951,0.0002476,0.0002476,0.0002476
78,18474.7,1.18615,0.60219,0.86209,0.82408,0.56649,0.65877,0.41851,1.22283,0.62902,0.84944,0.0002377,0.0002377,0.0002377
79,18711.5,1.18663,0.59896,0.85935,0.82272,0.56828,0.65927,0.41876,1.22286,0.62928,0.84938,0.0002278,0.0002278,0.0002278
80,18948.5,1.17773,0.59648,0.86304,0.82121,0.56768,0.65929,0.41934,1.22263,0.62823,0.84965,0.0002179,0.0002179,0.0002179
81,19186,1.1745,0.59162,0.8586,0.82448,0.56708,0.65967,0.41953,1.22236,0.62777,0.84972,0.000208,0.000208,0.000208
82,19420.5,1.18003,0.59421,0.86126,0.82463,0.56848,0.66028,0.42005,1.22262,0.62721,0.84977,0.0001981,0.0001981,0.0001981
83,19655.1,1.1695,0.58827,0.86008,0.82774,0.56808,0.66076,0.42059,1.22128,0.62639,0.84953,0.0001882,0.0001882,0.0001882
84,19891.1,1.16793,0.58899,0.85832,0.84256,0.56057,0.66076,0.42088,1.22092,0.62583,0.84945,0.0001783,0.0001783,0.0001783
85,20126.5,1.15619,0.57913,0.85575,0.84443,0.55973,0.66103,0.42132,1.22037,0.62643,0.84944,0.0001684,0.0001684,0.0001684
86,20361.3,1.15268,0.57973,0.85543,0.84448,0.55993,0.66177,0.42165,1.22091,0.62633,0.84947,0.0001585,0.0001585,0.0001585
87,20596,1.15034,0.57556,0.85634,0.84367,0.55973,0.66143,0.42225,1.21994,0.62575,0.84957,0.0001486,0.0001486,0.0001486
88,20831.4,1.14178,0.56982,0.85511,0.84361,0.56013,0.66158,0.42261,1.21991,0.62567,0.84961,0.0001387,0.0001387,0.0001387
89,21068,1.14672,0.56999,0.85368,0.84591,0.55953,0.66211,0.42292,1.21984,0.62526,0.84979,0.0001288,0.0001288,0.0001288
90,21310,1.14072,0.56953,0.85389,0.84711,0.55973,0.6627,0.4229,1.22072,0.62579,0.85003,0.0001189,0.0001189,0.0001189
91,21582.8,1.11685,0.54541,0.85611,0.84607,0.55993,0.66278,0.42341,1.22125,0.62629,0.85049,0.000109,0.000109,0.000109
92,21815.2,1.10196,0.5326,0.85199,0.84665,0.55953,0.66288,0.42363,1.22218,0.62628,0.85134,9.91e-05,9.91e-05,9.91e-05
93,22049.7,1.09019,0.5274,0.85059,0.84718,0.55993,0.66339,0.424,1.22248,0.62632,0.85118,8.92e-05,8.92e-05,8.92e-05
94,22284.3,1.0854,0.52593,0.85011,0.8431,0.56073,0.66372,0.42451,1.22228,0.62547,0.85123,7.93e-05,7.93e-05,7.93e-05
95,22519,1.07334,0.51973,0.84771,0.84025,0.56247,0.66391,0.42457,1.22211,0.62502,0.85127,6.94e-05,6.94e-05,6.94e-05
96,22753.9,1.07699,0.52009,0.84679,0.84001,0.56211,0.66401,0.42505,1.22274,0.62558,0.85156,5.95e-05,5.95e-05,5.95e-05
97,22987.5,1.07181,0.51904,0.84681,0.85116,0.55813,0.66441,0.42524,1.22225,0.62636,0.85169,4.96e-05,4.96e-05,4.96e-05
98,23221.6,1.06455,0.51316,0.8456,0.85052,0.55774,0.6646,0.42535,1.22275,0.62646,0.85176,3.97e-05,3.97e-05,3.97e-05
99,23456.2,1.05941,0.50736,0.84478,0.85163,0.55754,0.66508,0.42553,1.22345,0.62703,0.85195,2.98e-05,2.98e-05,2.98e-05
100,23691,1.05653,0.50748,0.84642,0.85361,0.55774,0.6654,0.42621,1.22416,0.62694,0.85239,1.99e-05,1.99e-05,1.99e-05
