epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,971.023,1.2675,0.68693,0.86895,0.84879,0.59968,0.69121,0.42509,1.21754,0.69069,0.87178,0.0005941,0.0005941,0.0005941
43,993.518,1.24948,0.66975,0.86888,0.8427,0.61956,0.7062,0.43565,1.21766,0.66529,0.87003,0.0005842,0.0005842,0.0005842
44,1016.82,1.25292,0.68312,0.8686,0.85631,0.60715,0.69444,0.42444,1.22413,0.67605,0.87597,0.0005743,0.0005743,0.0005743
45,1040.12,1.24706,0.67076,0.87101,0.85699,0.60491,0.7003,0.43235,1.20273,0.66578,0.8706,0.0005644,0.0005644,0.0005644
46,1063.3,1.25627,0.67215,0.87048,0.83866,0.62124,0.70444,0.43558,1.20549,0.65336,0.86907,0.0005545,0.0005545,0.0005545
47,1086.41,1.23819,0.67422,0.87297,0.84273,0.62755,0.71119,0.43962,1.19565,0.64159,0.86879,0.0005446,0.0005446,0.0005446
48,1109.57,1.23864,0.65828,0.86675,0.84766,0.61893,0.7076,0.44032,1.19456,0.65118,0.87109,0.0005347,0.0005347,0.0005347
49,1132.63,1.22721,0.65259,0.86764,0.83981,0.62404,0.70566,0.43704,1.19053,0.65377,0.87054,0.0005248,0.0005248,0.0005248
50,1155.85,1.23548,0.66325,0.86938,0.84807,0.6265,0.71103,0.44305,1.17678,0.63565,0.86878,0.0005149,0.0005149,0.0005149
51,1179.09,1.22531,0.64746,0.86567,0.84026,0.6195,0.70113,0.43853,1.17223,0.65744,0.86618,0.000505,0.000505,0.000505
52,1202.23,1.2293,0.6513,0.86334,0.83809,0.62124,0.70398,0.44204,1.16803,0.63916,0.86705,0.0004951,0.0004951,0.0004951
53,1225.46,1.20696,0.64089,0.86279,0.82504,0.62874,0.71383,0.44333,1.17481,0.63911,0.86668,0.0004852,0.0004852,0.0004852
54,1248.95,1.21152,0.64393,0.86623,0.83486,0.62629,0.70997,0.4425,1.16625,0.64451,0.86324,0.0004753,0.0004753,0.0004753
55,1272.48,1.20164,0.6389,0.8628,0.85723,0.6122,0.71096,0.44621,1.16616,0.63292,0.86363,0.0004654,0.0004654,0.0004654
56,1295.89,1.20165,0.63837,0.85797,0.84248,0.62427,0.71403,0.44595,1.15776,0.62147,0.86205,0.0004555,0.0004555,0.0004555
57,1319.3,1.19473,0.63196,0.86431,0.85035,0.62671,0.71734,0.44549,1.16467,0.62429,0.86508,0.0004456,0.0004456,0.0004456
58,1343.1,1.20713,0.63506,0.85939,0.84258,0.6265,0.71982,0.45341,1.15129,0.62205,0.86138,0.0004357,0.0004357,0.0004357
59,1366.82,1.18964,0.62052,0.85939,0.83991,0.62891,0.71367,0.44999,1.15571,0.61956,0.86295,0.0004258,0.0004258,0.0004258
60,1390.56,1.19046,0.62075,0.86002,0.85429,0.62144,0.71101,0.44833,1.15185,0.61284,0.86345,0.0004159,0.0004159,0.0004159
61,1413.79,1.18602,0.6275,0.85832,0.84682,0.63131,0.71912,0.4538,1.14848,0.61196,0.86016,0.000406,0.000406,0.000406
62,1436.99,1.18229,0.62622,0.85428,0.8403,0.62299,0.71266,0.44774,1.15683,0.61251,0.86238,0.0003961,0.0003961,0.0003961
