epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,5321.61,1.376,0.72634,0.90829,0.83077,0.63174,0.7175,0.44228,1.21311,0.67485,0.87137,0.0004159,0.0004159,0.0004159
61,5410.63,1.36835,0.72056,0.90683,0.83151,0.63213,0.71765,0.44256,1.21199,0.67456,0.87152,0.000406,0.000406,0.000406
62,5499.6,1.36712,0.71746,0.90503,0.83451,0.6307,0.71795,0.44281,1.21277,0.67332,0.87146,0.0003961,0.0003961,0.0003961
63,5588.58,1.36149,0.71575,0.90605,0.83409,0.6308,0.71818,0.44343,1.21232,0.67253,0.87116,0.0003862,0.0003862,0.0003862
64,5677.29,1.35818,0.7117,0.90584,0.83325,0.63074,0.718,0.44356,1.21059,0.67112,0.87113,0.0003763,0.0003763,0.0003763
65,5766.43,1.35604,0.70917,0.90503,0.83459,0.62995,0.71861,0.44387,1.21212,0.66951,0.8712,0.0003664,0.0003664,0.0003664
66,5856.17,1.35364,0.7033,0.90425,0.83504,0.63054,0.71882,0.44401,1.21205,0.66878,0.87123,0.0003565,0.0003565,0.0003565
67,5945.06,1.34301,0.70406,0.90229,0.8329,0.63213,0.71926,0.44419,1.21091,0.66792,0.87144,0.0003466,0.0003466,0.0003466
68,6033.73,1.34225,0.69893,0.90076,0.8285,0.63273,0.71878,0.44456,1.20964,0.66687,0.87149,0.0003367,0.0003367,0.0003367
69,6122.46,1.3456,0.69835,0.90126,0.83102,0.63293,0.71945,0.44504,1.20933,0.6644,0.87139,0.0003268,0.0003268,0.0003268
70,6211.37,1.33392,0.69143,0.89845,0.82918,0.63452,0.71979,0.44543,1.20872,0.66392,0.87147,0.0003169,0.0003169,0.0003169
71,6300.35,1.32652,0.68706,0.8981,0.82861,0.63512,0.72042,0.44524,1.2079,0.66243,0.87164,0.000307,0.000307,0.000307
72,6389.3,1.31631,0.6795,0.89655,0.82903,0.63412,0.72034,0.44547,1.20753,0.66206,0.87151,0.0002971,0.0002971,0.0002971
73,6478.48,1.31937,0.68297,0.89734,0.82975,0.63353,0.72041,0.44623,1.20542,0.66122,0.87126,0.0002872,0.0002872,0.0002872
74,6567.37,1.31552,0.67859,0.89433,0.83054,0.63346,0.72069,0.44637,1.20686,0.66115,0.87167,0.0002773,0.0002773,0.0002773
75,6655.98,1.30938,0.67339,0.89557,0.8317,0.63313,0.72102,0.44691,1.20686,0.66035,0.87195,0.0002674,0.0002674,0.0002674
76,6745.33,1.31296,0.67543,0.8963,0.83195,0.63299,0.72099,0.44731,1.20811,0.66037,0.87281,0.0002575,0.0002575,0.0002575
77,6834.25,1.30961,0.67421,0.89381,0.83432,0.63174,0.72056,0.44778,1.20748,0.65961,0.87286,0.0002476,0.0002476,0.0002476
78,6923.73,1.30339,0.67271,0.89225,0.83566,0.63092,0.72182,0.44871,1.20619,0.65815,0.87266,0.0002377,0.0002377,0.0002377
79,7012.86,1.30262,0.66916,0.89177,0.83387,0.63313,0.72168,0.4489,1.20458,0.65644,0.87249,0.0002278,0.0002278,0.0002278
80,7102.07,1.29634,0.66485,0.89012,0.83431,0.63379,0.72199,0.44937,1.20395,0.65547,0.87245,0.0002179,0.0002179,0.0002179
81,7191.13,1.29235,0.66264,0.89152,0.82098,0.64068,0.72282,0.44977,1.20184,0.65517,0.87225,0.000208,0.000208,0.000208
82,7281.85,1.29482,0.66518,0.89296,0.83196,0.63472,0.723,0.44994,1.19976,0.65392,0.87165,0.0001981,0.0001981,0.0001981
83,7371.52,1.29359,0.6617,0.89155,0.82975,0.63591,0.72272,0.44988,1.19976,0.65488,0.87129,0.0001882,0.0001882,0.0001882
84,7460.9,1.28875,0.65721,0.89072,0.82405,0.6387,0.72274,0.45047,1.19947,0.65369,0.87138,0.0001783,0.0001783,0.0001783
85,7550.42,1.27704,0.65022,0.88705,0.82418,0.63929,0.72307,0.4506,1.19946,0.65378,0.87153,0.0001684,0.0001684,0.0001684
86,7639.48,1.27138,0.6444,0.88717,0.82534,0.63896,0.72331,0.45108,1.19923,0.65318,0.87172,0.0001585,0.0001585,0.0001585
