epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,1179.68,1.28596,0.72531,0.88025,0.80307,0.58661,0.66033,0.40543,1.26311,0.76999,0.89015,0.0007624,0.0007624,0.0007624
26,1228.59,1.28021,0.71165,0.87945,0.82125,0.59038,0.68158,0.41757,1.24932,0.73322,0.88594,0.0007525,0.0007525,0.0007525
27,1277.32,1.27868,0.72563,0.88348,0.79914,0.60568,0.68405,0.41548,1.26307,0.7513,0.88912,0.0007426,0.0007426,0.0007426
28,1324.88,1.26693,0.70738,0.8795,0.81929,0.59642,0.67821,0.41959,1.22045,0.72873,0.8807,0.0007327,0.0007327,0.0007327
29,1372.37,1.26446,0.7103,0.87797,0.79524,0.58128,0.66007,0.40377,1.25822,0.76549,0.88192,0.0007228,0.0007228,0.0007228
30,1420.13,1.2757,0.71053,0.88427,0.81378,0.60472,0.67977,0.41266,1.2412,0.72775,0.88164,0.0007129,0.0007129,0.0007129
31,1467.36,1.25438,0.6934,0.8784,0.79803,0.59664,0.67114,0.41431,1.21768,0.74774,0.8831,0.000703,0.000703,0.000703
32,1514.74,1.23343,0.68463,0.86985,0.7919,0.60901,0.67923,0.41627,1.21248,0.69661,0.87668,0.0006931,0.0006931,0.0006931
33,1562.61,1.23334,0.66787,0.87132,0.81183,0.61388,0.69356,0.42556,1.20422,0.68509,0.87962,0.0006832,0.0006832,0.0006832
34,1609.74,1.22369,0.67936,0.87147,0.81048,0.6061,0.68496,0.42156,1.20899,0.71772,0.87539,0.0006733,0.0006733,0.0006733
35,1657.71,1.22321,0.6737,0.87531,0.815,0.60757,0.69258,0.4359,1.19531,0.69195,0.87562,0.0006634,0.0006634,0.0006634
36,1705.23,1.2333,0.68334,0.87565,0.82129,0.61082,0.69227,0.4328,1.19866,0.68141,0.87763,0.0006535,0.0006535,0.0006535
37,1752.27,1.21337,0.67018,0.87411,0.8213,0.59474,0.68932,0.4266,1.20154,0.69545,0.87791,0.0006436,0.0006436,0.0006436
38,1800.75,1.22097,0.6688,0.87125,0.81878,0.60624,0.68504,0.42621,1.19444,0.68062,0.87447,0.0006337,0.0006337,0.0006337
39,1849.45,1.2121,0.653,0.8675,0.82078,0.61736,0.70257,0.43681,1.18121,0.66338,0.87469,0.0006238,0.0006238,0.0006238
40,1898.75,1.20585,0.65073,0.86577,0.81015,0.62124,0.69786,0.4351,1.18708,0.6732,0.87556,0.0006139,0.0006139,0.0006139
41,1948.02,1.19366,0.64102,0.86704,0.83506,0.61327,0.69615,0.43984,1.16728,0.65055,0.87093,0.000604,0.000604,0.000604
42,1997.61,1.2009,0.6462,0.86424,0.8243,0.60946,0.68873,0.43681,1.16618,0.70015,0.86845,0.0005941,0.0005941,0.0005941
43,2046.82,1.18193,0.63389,0.8626,0.8379,0.604,0.6965,0.43974,1.17027,0.64632,0.87246,0.0005842,0.0005842,0.0005842
