epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2623.57,1.19419,0.64261,0.86302,0.82917,0.61758,0.69649,0.44197,1.15926,0.66666,0.87277,0.0005941,0.0005941,0.0005941
43,2686.7,1.16571,0.62735,0.86116,0.84017,0.61799,0.70019,0.44722,1.15521,0.64376,0.87055,0.0005842,0.0005842,0.0005842
44,2749.75,1.17178,0.63331,0.86194,0.82078,0.62208,0.69935,0.44633,1.15609,0.64791,0.87301,0.0005743,0.0005743,0.0005743
45,2811.92,1.1749,0.62713,0.86421,0.82614,0.6204,0.69844,0.44098,1.1346,0.65043,0.86715,0.0005644,0.0005644,0.0005644
46,2874.24,1.17144,0.62187,0.86301,0.82081,0.62776,0.70541,0.44722,1.14097,0.64286,0.8683,0.0005545,0.0005545,0.0005545
47,2936.87,1.1759,0.63313,0.87211,0.83328,0.63197,0.71291,0.45137,1.13663,0.62233,0.86779,0.0005446,0.0005446,0.0005446
48,3000.76,1.15879,0.61526,0.8606,0.83115,0.63045,0.70821,0.45146,1.12639,0.63337,0.86726,0.0005347,0.0005347,0.0005347
49,3063.82,1.14973,0.60931,0.86223,0.8347,0.63292,0.71849,0.45785,1.13556,0.61934,0.87046,0.0005248,0.0005248,0.0005248
50,3126.01,1.15875,0.60992,0.8634,0.83855,0.62419,0.71192,0.45861,1.11916,0.6122,0.86886,0.0005149,0.0005149,0.0005149
51,3188.35,1.14423,0.60608,0.85818,0.83003,0.63617,0.71387,0.45599,1.11689,0.61777,0.86643,0.000505,0.000505,0.000505
52,3251.3,1.15163,0.60126,0.85783,0.84212,0.63491,0.71381,0.46177,1.11769,0.60355,0.86902,0.0004951,0.0004951,0.0004951
53,3315.32,1.12322,0.59287,0.85578,0.84692,0.63281,0.72124,0.46385,1.10957,0.59679,0.86326,0.0004852,0.0004852,0.0004852
54,3379.17,1.13144,0.59519,0.86045,0.83101,0.63395,0.71431,0.45719,1.10772,0.6158,0.86484,0.0004753,0.0004753,0.0004753
55,3442.95,1.12483,0.59546,0.85843,0.8271,0.63682,0.71766,0.4632,1.10153,0.5964,0.86327,0.0004654,0.0004654,0.0004654
56,3506.09,1.12291,0.5916,0.85402,0.84703,0.63,0.71503,0.45794,1.10505,0.59811,0.86196,0.0004555,0.0004555,0.0004555
57,3567.71,1.11064,0.58648,0.85699,0.84198,0.63649,0.72043,0.45937,1.11365,0.59468,0.86132,0.0004456,0.0004456,0.0004456
58,3628.94,1.12322,0.59122,0.85427,0.83977,0.64059,0.72529,0.46554,1.1044,0.59038,0.86121,0.0004357,0.0004357,0.0004357
59,3690.47,1.10625,0.57719,0.85309,0.84194,0.6326,0.7193,0.46154,1.09826,0.59216,0.86116,0.0004258,0.0004258,0.0004258
60,3753,1.11047,0.57342,0.85278,0.84735,0.62986,0.71618,0.46306,1.10113,0.59164,0.86303,0.0004159,0.0004159,0.0004159
61,3815.43,1.10386,0.58026,0.85001,0.85481,0.62208,0.72049,0.46622,1.09034,0.58527,0.85985,0.000406,0.000406,0.000406
62,3877.61,1.10101,0.57422,0.84828,0.83619,0.63239,0.72049,0.4644,1.09711,0.58229,0.85926,0.0003961,0.0003961,0.0003961
63,3940.29,1.09678,0.56602,0.85097,0.86025,0.62785,0.72193,0.46875,1.0882,0.57906,0.85822,0.0003862,0.0003862,0.0003862
64,4003.96,1.08901,0.56292,0.85348,0.84716,0.64017,0.72462,0.47056,1.08595,0.57527,0.85865,0.0003763,0.0003763,0.0003763
